,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,DEFAULT_PAYMENT_NEXT_MONTH,TOTAL_BILL_AMT,TOTAL_PAY_AMT
27576,27577,260000,1,1,1,59,-1,-1,-1,-1,-1,-1,0,10094,13487
27577,27578,40000,1,3,1,50,1,2,0,-1,-1,-2,1,127911,24728
27578,27579,30000,1,2,2,60,0,0,0,0,0,0,0,142078,6304
27579,27580,240000,1,1,1,55,1,4,3,2,2,2,1,581284,14600
27580,27581,320000,1,1,2,55,2,2,2,2,0,0,1,1068509,31985
27582,27583,200000,1,2,1,58,-1,2,2,-2,-2,-1,0,75753,101997
27583,27584,360000,1,1,1,51,-1,-1,-1,-1,-1,-1,0,22860,27321
27584,27585,110000,1,2,2,51,0,0,0,0,0,0,1,166694,7060
27585,27586,80000,1,3,1,52,1,2,2,2,0,0,1,408841,12313
27586,27587,200000,1,1,1,52,1,-2,-2,-2,-2,-2,0,-4608,1536
27587,27588,100000,1,3,1,56,-1,-1,-1,-1,-1,-2,1,1560,1170
27588,27589,160000,1,3,2,53,-1,-1,-1,-1,-1,-1,0,19700,20827
27589,27590,140000,1,1,1,55,1,-2,-2,-2,-2,-2,1,0,0
27590,27591,300000,1,2,1,55,0,0,0,0,0,0,0,441933,16244
27591,27592,50000,1,3,1,59,1,2,0,0,0,0,0,221890,7100
27592,27593,50000,2,2,1,29,0,0,0,0,0,0,1,230862,7725
27593,27594,50000,2,1,1,29,0,0,0,0,0,0,0,220519,9210
27594,27595,50000,2,2,1,34,0,0,0,2,0,0,0,66457,11200
27595,27596,50000,2,2,1,38,0,0,-2,-2,-2,-2,1,51400,0
27596,27597,210000,2,1,2,29,-1,-1,-1,-1,-1,-1,0,37559,35100
27597,27598,150000,2,1,2,26,0,0,0,0,0,0,0,134092,8100
27598,27599,190000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,0,0
27599,27600,80000,2,1,2,26,2,0,0,2,2,2,1,242257,11500
27600,27601,100000,2,1,2,28,0,0,0,0,-1,0,0,58075,25875
27601,27602,20000,2,2,2,27,0,0,0,0,0,-1,0,94223,28555
27602,27603,400000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,87880,108305
27603,27604,100000,2,2,2,28,0,0,0,0,0,0,0,264085,27285
27604,27605,30000,2,2,2,22,0,0,2,0,0,0,0,174673,10912
27605,27606,150000,2,2,1,26,0,0,0,0,2,2,0,316074,15644
27606,27607,60000,2,2,1,24,0,0,0,0,0,0,1,311823,10753
27607,27608,140000,2,3,2,26,0,0,0,0,0,0,0,395072,13836
27608,27609,80000,2,1,2,25,0,0,0,0,0,0,0,181716,32773
27609,27610,200000,2,2,2,26,0,0,-2,-2,-1,0,0,161486,6033
27610,27611,410000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,11233,7065
27611,27612,50000,2,2,1,26,0,0,0,0,0,0,0,232212,10117
27612,27613,50000,2,2,2,25,2,2,2,2,2,2,1,214806,8100
27613,27614,100000,2,2,2,26,1,2,0,0,2,2,1,44038,3750
27614,27615,190000,2,2,2,24,0,-1,0,0,0,0,0,536288,132177
27615,27616,120000,2,2,2,27,2,2,2,2,2,2,1,689568,29545
27616,27617,20000,2,1,2,22,0,0,0,0,0,0,0,94907,10755
27617,27618,30000,2,2,2,22,1,2,0,0,0,0,0,72754,9074
27618,27619,20000,2,3,2,22,2,2,0,0,0,2,1,96106,6600
27619,27620,20000,2,2,2,22,0,0,0,0,0,0,1,105429,6789
27620,27621,80000,2,2,2,22,0,0,0,0,0,0,0,29966,8400
27621,27622,80000,2,2,2,23,-1,0,0,0,0,0,0,388053,13625
27622,27623,50000,2,1,2,23,-1,-1,-1,-1,-1,-1,0,23477,23119
27623,27624,80000,2,1,2,23,2,2,2,0,0,0,1,424037,17100
27624,27625,50000,2,1,2,23,0,0,0,0,0,2,0,302180,13300
27625,27626,50000,2,2,2,24,-1,-1,-2,-1,-1,0,0,75468,64730
27626,27627,80000,2,2,2,24,-1,-1,-1,-1,-1,-1,0,33679,36554
27627,27628,20000,2,2,1,24,1,2,3,2,0,0,1,122660,3200
27628,27629,70000,2,3,2,24,0,0,0,-1,0,0,0,34391,5390
27629,27630,130000,2,2,2,23,0,0,0,-2,-2,-2,0,18190,1000
27630,27631,10000,2,2,2,21,2,2,3,2,0,0,1,66220,9036
27631,27632,50000,2,2,1,23,2,2,0,0,0,0,1,178103,5126
27632,27633,50000,2,1,2,23,0,0,2,0,0,0,0,59355,7120
27633,27634,20000,2,2,2,22,0,0,0,0,0,0,0,102273,8863
27634,27635,80000,2,1,2,22,-1,-1,-1,-1,-1,0,0,9149,7209
27635,27636,70000,2,2,1,23,0,0,0,0,0,0,1,337579,12714
27636,27637,10000,2,2,2,22,1,-2,-2,-2,-2,-2,0,-400,400
27637,27638,120000,2,2,2,23,0,0,2,0,0,0,0,254808,10657
27638,27639,20000,2,2,2,23,0,0,0,2,0,0,0,104834,6283
27639,27640,50000,2,2,2,23,-1,0,0,2,2,2,0,11097,8501
27640,27641,20000,2,1,2,24,0,0,0,0,0,0,0,77372,7694
27641,27642,40000,2,2,2,23,0,0,0,0,0,0,0,235790,11000
27642,27643,80000,2,1,2,23,0,0,0,0,0,0,0,365565,11784
27643,27644,20000,2,2,2,24,1,2,2,2,2,-2,1,20247,2304
27644,27645,130000,2,2,1,24,0,0,0,0,0,0,0,429099,15901
27645,27646,100000,2,2,1,24,-1,-1,0,-1,-1,-1,0,126924,147254
27646,27647,120000,2,2,2,24,0,0,0,0,0,0,0,540610,20610
27647,27648,50000,2,3,2,24,0,0,0,0,0,0,0,226406,8417
27648,27649,190000,2,2,2,24,0,0,0,0,0,0,0,873513,32280
27649,27650,50000,2,1,2,25,0,0,0,-1,-1,-2,0,46598,18210
27650,27651,20000,2,3,1,54,2,0,0,2,2,2,0,108064,9371
27651,27652,50000,2,1,2,23,1,-1,-1,-2,-2,-2,0,10664,12058
27652,27653,50000,2,1,2,23,0,0,0,2,2,2,0,108715,9900
27653,27654,80000,2,2,2,22,2,2,0,0,0,0,1,294372,9868
27654,27655,10000,2,3,2,22,2,0,0,0,-1,0,1,36488,34953
27655,27656,50000,2,2,2,22,0,0,0,0,0,0,0,126763,7692
27656,27657,50000,2,2,2,22,0,0,0,0,0,0,1,299335,13095
27657,27658,50000,2,2,2,23,2,0,0,0,0,0,0,198041,7905
27658,27659,20000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0
27659,27660,60000,2,1,2,27,2,2,0,0,0,2,1,126486,6806
27660,27661,50000,2,2,2,23,-1,0,0,2,0,0,0,63380,6153
27661,27662,50000,2,2,2,23,0,0,0,0,0,0,1,237024,23706
27662,27663,20000,2,2,2,21,-1,-1,2,2,-2,-2,0,1950,780
27663,27664,20000,2,2,2,23,0,0,3,2,0,0,1,105544,6982
27664,27665,80000,2,3,1,23,2,2,2,2,2,2,1,157230,9777
27665,27666,50000,2,3,2,24,0,-1,-1,2,2,-1,1,67474,52022
27666,27667,120000,2,2,2,24,0,0,0,-2,-2,-2,0,178914,60023
27667,27668,50000,2,1,2,24,0,0,0,0,0,0,0,141750,7450
27668,27669,110000,2,1,2,24,1,2,0,0,0,0,1,772934,27748
27669,27670,30000,2,2,2,24,1,2,2,0,0,0,0,167496,7600
27670,27671,110000,2,2,2,23,2,0,0,-1,0,0,1,76336,39807
27671,27672,20000,2,2,2,23,0,0,2,0,0,0,0,82502,5642
27672,27673,50000,2,2,2,23,0,0,0,0,0,0,0,280696,11020
27673,27674,50000,2,1,2,24,0,0,2,0,0,0,1,241701,27300
27674,27675,50000,2,2,2,24,0,0,0,0,0,0,0,206662,9980
27675,27676,20000,2,2,2,22,2,0,0,0,0,0,0,119661,6466
27676,27677,200000,2,2,1,36,0,0,0,0,0,0,0,699189,64001
27677,27678,30000,2,1,2,24,-1,0,0,0,0,0,0,21185,8096
27678,27679,130000,2,3,1,23,0,0,0,0,0,0,0,482056,18397
27679,27680,20000,2,2,2,24,0,-1,-1,0,-1,-1,0,53097,45266
27680,27681,20000,2,1,2,23,-1,0,0,0,0,0,0,115717,8662
27681,27682,60000,2,2,1,23,0,0,0,0,2,2,0,252740,11530
27682,27683,30000,2,1,2,24,0,0,2,2,-2,-2,0,57220,2000
27683,27684,30000,2,2,2,22,2,0,0,0,0,0,1,168035,9253
27684,27685,120000,2,2,2,24,0,0,0,0,0,0,0,313546,14541
27685,27686,30000,2,2,2,24,0,0,0,0,2,2,0,142518,12702
27686,27687,30000,2,1,2,24,0,0,0,0,0,0,0,170843,8838
27687,27688,60000,2,2,1,24,0,0,0,0,0,2,1,115414,9400
27688,27689,50000,2,2,2,25,0,0,0,0,0,0,1,214796,10500
27689,27690,30000,2,2,2,25,0,0,0,0,0,0,0,66530,4898
27690,27691,270000,2,1,2,25,-1,-1,-1,-1,-1,-1,0,16145,29338
27691,27692,360000,2,1,2,25,0,0,0,0,0,0,0,1005564,32191
27692,27693,450000,2,3,2,26,0,0,0,0,0,0,0,105893,86447
27693,27694,50000,2,1,2,25,-1,2,-1,-1,-1,-1,0,22425,10365
27694,27695,50000,2,3,2,25,0,0,0,0,0,0,0,159732,7071
27695,27696,120000,2,1,2,25,0,0,0,0,0,0,0,290519,18000
27696,27697,40000,2,1,2,26,1,2,2,2,0,0,1,58419,7575
27697,27698,140000,2,2,1,24,0,0,0,0,0,0,0,396198,15008
27698,27699,200000,2,2,1,25,-2,-2,-2,-2,-2,-2,0,1257,1257
27699,27700,30000,2,2,2,25,-1,-1,0,0,0,0,0,1165,150
27700,27701,30000,2,2,2,25,0,0,0,0,0,-2,0,72399,12779
27701,27702,30000,2,1,2,25,2,2,2,2,2,0,1,164504,12400
27702,27703,30000,2,2,1,25,0,0,0,2,0,0,0,169663,8378
27703,27704,110000,2,1,2,25,2,2,2,-1,-1,0,1,21829,11431
27704,27705,50000,2,1,2,24,1,2,2,2,2,0,0,220273,15000
27705,27706,130000,2,2,2,24,0,0,-1,0,0,0,0,545335,146387
27706,27707,50000,2,2,2,25,0,0,0,0,0,0,1,185165,6753
27707,27708,150000,2,1,2,25,0,0,0,0,0,0,0,489754,60054
27708,27709,30000,2,2,2,25,0,0,0,0,0,0,1,127418,9500
27709,27710,50000,2,2,2,23,0,0,0,0,0,0,0,77306,5893
27710,27711,20000,2,2,1,23,0,0,0,0,0,0,0,107683,21131
27711,27712,230000,2,2,2,24,0,0,2,0,0,0,0,348178,15500
27712,27713,280000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,7263,11181
27713,27714,50000,2,2,2,24,0,0,0,0,0,0,0,24095,7755
27714,27715,130000,2,2,2,23,0,0,0,0,0,0,0,242014,39002
27715,27716,20000,2,1,2,25,1,-1,-1,-1,-1,-1,0,2577,2577
27716,27717,80000,2,3,1,26,0,0,0,0,0,0,0,414411,15771
27717,27718,100000,2,1,2,24,0,0,0,0,0,0,0,442638,22758
27718,27719,90000,2,2,2,24,2,0,0,2,0,0,1,543090,22995
27719,27720,20000,2,1,2,24,-1,-1,-1,-1,-1,-1,0,6223,6223
27720,27721,140000,2,2,1,24,2,-1,-1,-1,-1,-1,1,5016,4176
27721,27722,150000,2,1,2,24,-1,-1,-1,-1,-1,-1,1,2263,3169
27722,27723,140000,2,1,2,24,2,0,0,0,2,0,0,21285,21980
27723,27724,50000,2,2,2,24,2,0,0,0,0,0,0,153236,7330
27724,27725,30000,2,3,2,24,1,-2,-1,0,0,0,0,4728,2777
27725,27726,110000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,2990
27726,27727,80000,2,1,2,23,-1,-1,-2,-1,-1,-1,0,978,2282
27727,27728,30000,2,2,1,23,0,0,0,0,2,0,1,145893,7655
27728,27729,90000,2,2,2,23,0,0,0,-2,-1,0,0,65646,7727
27729,27730,80000,2,2,2,25,0,0,0,0,0,0,0,293228,15000
27730,27731,30000,2,2,2,25,3,2,2,2,2,2,1,64390,5134
27731,27732,20000,2,1,2,24,0,0,0,2,0,0,0,114720,12115
27732,27733,30000,2,2,1,24,0,0,0,0,0,0,0,34940,4361
27733,27734,80000,2,1,2,24,1,2,0,0,0,0,0,32714,13032
27734,27735,90000,2,2,2,23,0,0,0,0,-1,-1,0,265527,75165
27735,27736,50000,2,2,2,25,0,0,0,0,0,0,0,223806,8240
27736,27737,20000,2,1,2,22,2,0,0,0,0,2,1,96924,7511
27737,27738,10000,2,2,2,22,0,0,0,0,0,0,0,51209,5226
27738,27739,80000,2,3,2,23,0,0,0,0,0,0,0,312879,10764
27739,27740,60000,2,2,2,25,0,0,0,0,0,0,1,292546,88739
27740,27741,50000,2,1,2,25,0,0,0,0,0,0,0,231927,9730
27741,27742,30000,2,3,2,22,0,0,0,0,0,0,0,112266,5685
27742,27743,30000,2,2,2,23,2,2,2,2,2,2,0,216519,17966
27743,27744,10000,2,1,2,24,0,0,0,0,0,0,0,47751,9000
27744,27745,50000,2,1,2,26,-1,-1,-2,-2,-1,0,0,18770,16400
27745,27746,290000,2,1,2,24,0,0,-2,-2,-1,0,0,15207,4050
27746,27747,100000,2,1,1,24,0,0,0,0,0,0,0,203601,35555
27747,27748,40000,2,3,1,26,2,2,2,2,2,0,1,211777,8000
27748,27749,130000,2,2,2,26,2,0,0,0,0,0,1,706856,27242
27749,27750,100000,2,2,1,26,0,0,0,0,0,0,0,36816,8908
27750,27751,360000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,300,300
27751,27752,110000,2,1,2,23,0,0,0,0,0,0,0,374601,14891
27752,27753,150000,2,2,2,23,0,0,0,0,0,0,0,355743,14588
27753,27754,100000,2,1,2,23,-1,-1,-1,-1,-1,-1,0,34579,33605
27754,27755,50000,2,1,2,23,1,2,0,0,0,0,1,157570,7949
27755,27756,50000,2,2,2,22,0,0,0,0,-2,-2,0,118359,3900
27756,27757,50000,2,2,1,22,0,0,0,0,0,0,0,220481,8806
27757,27758,60000,2,2,2,23,0,0,0,0,0,0,1,326218,16888
27758,27759,40000,2,2,2,23,0,0,0,0,2,2,0,152196,30000
27759,27760,50000,2,3,1,25,2,2,0,0,0,0,1,219973,8513
27760,27761,80000,2,3,2,25,0,0,0,0,0,0,0,450348,15510
27761,27762,50000,2,2,1,24,0,0,0,-1,0,0,0,64471,20304
27762,27763,10000,2,2,2,22,-1,-1,2,0,0,2,0,34913,12870
27763,27764,50000,2,2,2,24,0,0,0,0,-2,-2,0,110378,21002
27764,27765,180000,2,2,1,24,0,0,-2,-1,-1,-2,0,9462,3574
27765,27766,80000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0
27766,27767,50000,2,1,2,25,1,-2,-2,-2,-2,-2,1,0,0
27767,27768,50000,2,2,1,25,-1,-1,-1,2,0,-1,0,61271,50198
27768,27769,30000,2,1,2,22,-2,-2,-2,-2,-2,-2,0,25270,20091
27769,27770,50000,2,5,2,23,0,0,0,0,0,0,0,276931,35487
27770,27771,80000,2,2,2,24,0,0,0,0,0,0,0,331338,13623
27771,27772,150000,2,2,2,26,0,0,0,0,0,0,0,435635,23819
27772,27773,120000,2,1,2,24,-1,-1,-1,-1,-1,-1,1,6414,3474
27773,27774,80000,2,2,1,24,2,2,-1,0,0,0,1,22403,11334
27774,27775,240000,2,2,2,24,0,0,0,0,0,0,0,280700,47763
27775,27776,30000,2,2,2,24,0,0,2,2,0,0,0,178850,9700
27776,27777,150000,2,1,2,25,0,0,0,0,0,0,0,198069,30193
27777,27778,50000,2,1,2,25,0,0,0,0,0,0,0,257342,14200
27778,27779,50000,2,2,1,24,0,0,0,0,0,2,0,192301,18009
27779,27780,230000,2,1,2,24,-1,0,0,0,-1,-1,0,22211,12938
27780,27781,90000,2,2,2,24,0,0,0,0,0,0,0,456482,16627
27781,27782,230000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,1584,1584
27782,27783,90000,2,1,2,25,0,0,0,0,0,0,0,52419,9000
27783,27784,230000,2,2,1,25,0,0,0,0,0,0,0,72116,16745
27784,27785,230000,2,2,2,25,0,0,0,0,0,0,0,556313,23314
27785,27786,420000,2,2,2,25,0,-1,0,0,0,0,0,510000,146274
27786,27787,50000,2,1,2,25,0,0,0,0,0,0,0,182411,9950
27787,27788,70000,2,2,2,24,0,0,0,0,0,0,0,328476,28126
27789,27790,30000,2,1,2,25,0,0,0,0,0,0,0,171065,8600
27790,27791,60000,2,2,2,24,2,2,0,0,2,2,1,293328,12025
27791,27792,230000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,1488,1488
27792,27793,100000,2,2,2,25,0,0,0,0,0,0,0,597968,23200
27793,27794,420000,2,3,2,25,2,2,2,0,0,0,0,380268,13717
27794,27795,100000,2,2,2,25,-2,-2,-1,0,0,0,0,190276,72807
27795,27796,160000,2,3,2,26,0,0,2,-1,-1,-1,0,87491,33951
27796,27797,260000,2,1,2,26,0,0,0,0,0,0,0,1339334,62141
27797,27798,280000,2,2,1,26,0,-1,-1,-1,-1,-1,0,17085,18941
27798,27799,70000,2,2,2,24,0,0,-2,-1,-1,0,0,174669,85259
27799,27800,50000,2,1,2,26,2,2,2,2,2,0,1,279294,10422
27800,27801,100000,2,2,2,26,2,2,2,2,2,2,1,217045,14200
27801,27802,100000,2,1,1,28,1,2,-1,-1,0,0,0,296916,102891
27802,27803,290000,2,1,2,26,-1,0,0,-1,0,0,0,112271,38521
27803,27804,180000,2,1,2,26,-1,-1,-2,-2,-2,-2,0,3000,0
27804,27805,300000,2,2,1,25,1,2,0,0,0,0,1,960159,24550
27805,27806,80000,2,2,2,25,0,0,0,0,0,0,0,224467,10084
27806,27807,90000,2,2,1,25,0,0,0,0,0,0,0,293684,13130
27807,27808,500000,2,2,2,29,0,0,0,0,0,0,1,2121307,70433
27808,27809,40000,2,1,2,25,-1,-1,-1,-1,-1,-1,0,123170,117666
27809,27810,170000,2,3,2,26,2,2,2,0,0,0,0,368535,14051
27810,27811,30000,2,2,2,25,0,0,0,0,0,0,0,96420,11749
27811,27812,120000,2,2,2,23,-2,-2,-2,-2,-2,-2,0,3536,3151
27812,27813,100000,2,2,2,28,0,-1,2,2,-1,-1,1,18253,16658
27813,27814,50000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0
27814,27815,360000,2,2,1,26,-1,-1,-1,-1,0,-1,0,19320,18403
27815,27816,220000,2,1,2,26,0,0,0,0,0,0,0,257711,34994
27816,27817,110000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,15877,53282
27817,27818,110000,2,1,2,26,0,0,0,0,0,0,0,549147,21669
27818,27819,310000,2,2,2,26,0,0,0,0,0,0,0,1228784,79000
27819,27820,50000,2,2,2,27,-1,-1,-1,-1,-1,-1,0,119883,77919
27820,27821,50000,2,1,2,26,1,-2,-2,-2,-2,-2,0,-108,0
27821,27822,200000,2,1,2,26,0,0,0,0,0,0,0,93824,10042
27822,27823,120000,2,2,1,27,0,0,-1,-1,-2,-2,0,65720,1100
27823,27824,80000,2,2,1,27,1,2,0,0,0,0,1,333259,6345
27824,27825,320000,2,2,2,27,0,0,0,0,0,0,0,1263416,229307
27825,27826,210000,2,1,2,27,-1,-1,-1,-1,-1,-2,0,16143,11717
27826,27827,90000,2,2,2,26,2,2,2,2,0,0,1,537523,22600
27827,27828,170000,2,1,2,26,0,0,0,0,0,0,0,880344,33105
27828,27829,310000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,36202,36698
27829,27830,360000,2,2,2,26,2,0,-1,0,-1,-1,0,28290,27561
27830,27831,200000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,41427,46580
27831,27832,500000,2,3,2,26,0,0,0,0,0,0,0,123560,14646
27832,27833,300000,2,2,2,26,0,0,0,0,0,0,0,705254,18876
27833,27834,130000,2,2,2,26,1,2,0,0,0,0,1,572499,21358
27834,27835,260000,2,1,2,26,0,0,0,0,0,0,0,796141,26452
27835,27836,100000,2,3,2,27,0,0,0,0,0,0,0,455428,13461
27836,27837,70000,2,2,2,26,0,0,0,0,0,0,0,364613,14500
27837,27838,100000,2,2,1,26,0,0,0,2,0,0,1,499210,18897
27838,27839,80000,2,1,2,26,0,-1,-1,2,2,2,0,5086,38550
27839,27840,100000,2,1,2,25,2,0,0,2,0,0,1,492963,22114
27840,27841,70000,2,1,2,24,0,0,0,2,2,2,0,308458,13500
27841,27842,170000,2,1,2,27,2,2,2,0,0,0,0,1006402,33001
27842,27843,30000,2,1,2,26,-1,2,2,2,0,0,0,51240,3525
27843,27844,20000,2,3,2,26,1,2,0,0,0,0,0,106054,6376
27844,27845,180000,2,1,2,26,-1,-1,-1,-1,-1,-1,0,140256,210709
27845,27846,30000,2,2,1,27,2,0,0,2,2,2,1,141351,9100
27846,27847,80000,2,1,2,27,0,0,0,0,0,0,0,485115,23187
27847,27848,60000,2,2,2,27,0,0,0,2,2,2,0,191920,12400
27848,27849,150000,2,1,2,26,0,0,0,0,0,0,0,675420,24861
27849,27850,50000,2,3,2,23,2,0,0,0,0,0,0,214422,7038
27850,27851,360000,2,1,1,27,1,-2,-1,-1,0,0,0,18128,12063
27851,27852,70000,2,3,1,26,2,0,0,0,0,0,0,387902,16053
27852,27853,50000,2,1,2,27,2,0,0,0,2,0,1,290853,15925
27853,27854,90000,2,1,2,28,1,2,0,0,0,2,1,239216,32088
27854,27855,60000,2,3,2,27,0,0,0,0,0,0,0,256031,11900
27855,27856,360000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,16032,16118
27856,27857,70000,2,2,2,22,0,0,0,0,0,0,0,254474,8415
27857,27858,20000,2,2,2,23,3,2,2,2,2,2,1,82688,5025
27858,27859,110000,2,2,1,25,2,0,0,0,0,0,1,148126,6546
27859,27860,30000,2,2,2,25,0,0,0,0,-2,-2,0,37965,2488
27860,27861,90000,2,3,2,25,0,0,0,-2,-2,-2,0,146673,5000
27861,27862,210000,2,2,1,25,0,0,0,0,0,0,0,639497,28050
27862,27863,270000,2,1,2,27,0,0,0,0,0,0,0,1122052,45394
27863,27864,60000,2,1,2,27,2,-1,-1,-1,-1,-1,0,9739,9450
27864,27865,280000,2,2,2,24,-1,-1,-1,-1,-1,0,0,24708,20675
27865,27866,50000,2,3,2,25,0,0,0,0,-2,-2,0,17889,42527
27866,27867,70000,2,1,1,25,0,0,0,0,0,-1,0,286346,58715
27867,27868,140000,2,2,2,26,-1,-1,-1,-1,0,0,0,312368,124792
27868,27869,30000,2,3,2,26,0,0,0,0,0,-1,1,153107,69219
27869,27870,70000,2,1,2,26,0,0,0,0,0,0,0,415320,19126
27870,27871,140000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,3544,3544
27872,27873,80000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,3100
27873,27874,340000,2,2,2,27,0,0,0,0,-1,0,0,318332,159249
27874,27875,310000,2,1,2,27,0,0,0,0,0,0,0,639254,29599
27875,27876,110000,2,2,2,27,1,2,0,0,0,0,1,308395,9690
27876,27877,130000,2,1,2,27,0,0,0,0,0,0,0,298083,11000
27877,27878,280000,2,2,2,29,-2,-2,-2,-2,-2,-2,0,214297,34178
27878,27879,100000,2,1,2,29,1,2,2,2,0,-1,0,17234,6710
27879,27880,150000,2,1,2,29,0,0,0,0,0,0,0,383303,14755
27880,27881,130000,2,3,1,26,0,0,2,2,2,0,0,769359,33600
27881,27882,250000,2,1,1,27,0,0,0,0,0,0,0,383364,46394
27882,27883,200000,2,1,2,28,0,0,0,0,0,0,0,78457,39000
27883,27884,110000,2,2,2,28,2,2,2,0,0,0,0,551519,21227
27885,27886,80000,2,3,1,27,0,0,0,0,0,0,1,76702,38832
27886,27887,220000,2,1,2,27,0,0,0,-1,-1,-1,0,187145,73038
27887,27888,20000,2,2,2,27,0,0,0,2,0,0,0,62595,10614
27888,27889,160000,2,2,2,26,1,2,2,2,-1,-1,0,7246,796
27889,27890,170000,2,1,2,26,-1,-1,-1,-1,-1,-1,0,23077,23491
27890,27891,360000,2,2,2,26,0,0,0,0,0,0,0,313546,62021
27891,27892,50000,2,2,1,26,0,0,0,0,0,-1,0,178654,26592
27892,27893,100000,2,1,2,27,0,0,0,0,0,0,0,306886,26647
27893,27894,150000,2,1,2,29,0,0,0,0,0,0,0,880864,37394
27894,27895,150000,2,2,1,29,0,-1,0,0,0,0,0,574933,171623
27895,27896,100000,2,1,2,29,0,0,0,0,0,0,0,498636,97729
27896,27897,200000,2,1,2,29,-1,-1,-1,-1,0,0,0,50546,36878
27897,27898,300000,2,3,2,27,0,0,0,0,0,0,0,66327,13571
27898,27899,130000,2,3,2,28,1,-1,-1,-1,-1,-1,0,16612,16779
27899,27900,150000,2,2,1,28,0,0,0,0,0,0,0,622455,28500
27900,27901,110000,2,1,2,28,0,0,0,0,0,0,0,228438,8406
27901,27902,340000,2,3,1,28,-1,-1,-1,0,0,-1,0,131818,165037
27902,27903,60000,2,1,2,25,0,0,0,0,0,0,0,282269,22041
27903,27904,90000,2,3,2,23,0,0,-1,-1,0,-1,0,278336,113473
27904,27905,230000,2,2,1,29,1,2,0,0,0,0,0,691387,27634
27905,27906,200000,2,1,2,29,-1,-1,-1,-1,0,0,0,25598,22526
27906,27907,310000,2,1,2,28,-1,-1,2,-1,-1,-1,0,108528,79709
27907,27908,150000,2,2,1,29,0,0,0,-1,-1,0,0,320441,140070
27908,27909,390000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,20737,13364
27909,27910,210000,2,1,2,29,1,-2,-2,-2,-2,-2,1,0,0
27910,27911,290000,2,1,2,27,1,2,0,0,0,2,0,1506186,72701
27911,27912,180000,2,2,1,26,-1,0,0,2,-1,-1,0,58988,37284
27912,27913,140000,2,1,2,26,0,0,0,0,0,0,1,827008,30759
27913,27914,10000,2,2,1,26,2,2,2,2,2,0,0,30951,4800
27914,27915,80000,2,1,2,27,0,0,0,0,0,0,0,238724,12800
27915,27916,50000,2,1,2,27,3,2,2,7,7,7,1,1800,0
27916,27917,110000,2,1,2,28,0,0,0,0,0,0,0,346280,59724
27917,27918,180000,2,1,2,29,-2,-2,-2,-2,-2,-2,1,0,0
27918,27919,230000,2,3,1,27,0,0,0,0,0,0,0,144648,8850
27919,27920,80000,2,1,2,27,-1,3,2,2,2,0,0,14739,2273
27920,27921,50000,2,1,1,27,1,2,0,0,2,0,0,147789,35109
27921,27922,220000,2,1,2,28,0,0,0,0,0,0,0,1101309,42907
27922,27923,30000,2,1,2,28,1,2,2,2,2,0,1,152071,8828
27923,27924,200000,2,1,2,26,0,0,0,0,-2,-2,0,593460,224906
27924,27925,130000,2,2,1,26,0,0,0,0,0,0,0,279742,11263
27925,27926,360000,2,1,2,26,2,2,-2,-2,-2,-2,0,2500,0
27926,27927,140000,2,1,2,27,0,0,0,0,0,0,0,190406,17000
27927,27928,130000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,35557,27049
27928,27929,150000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0
27929,27930,20000,2,2,1,28,2,2,2,0,0,0,1,110491,5649
27930,27931,130000,2,2,2,28,2,0,0,0,0,0,0,60631,4744
27931,27932,190000,2,1,2,29,0,0,0,0,0,0,0,185064,10000
27932,27933,140000,2,1,2,25,2,0,0,0,0,0,1,211022,28000
27933,27934,180000,2,2,2,25,0,0,0,0,0,0,0,987903,36218
27934,27935,180000,2,1,2,28,-1,-1,-1,0,-1,-1,0,58710,59656
27935,27936,50000,2,2,2,28,0,0,0,0,2,0,0,155870,8009
27936,27937,80000,2,2,1,27,-1,-1,-1,-1,-1,-1,0,13881,11076
27937,27938,120000,2,2,2,27,1,1,-2,-2,-2,-2,1,11238,0
27938,27939,420000,2,2,2,28,0,0,0,0,0,0,0,485272,19722
27939,27940,90000,2,2,1,27,1,-1,-1,-1,-1,-1,0,8281,8323
